name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation,name_2
Dhofar 720,7476,Valid,H4,392.00000,Found,01/01/2000 12:00:00 AM,18.94500,54.89500,"(18.945, 54.895)",Oman
Dhofar 721,7477,Valid,H4,13605.00000,Found,01/01/2001 12:00:00 AM,18.79167,54.15333,"(18.79167, 54.15333)",Oman
Dhofar 722,7478,Valid,H3.9,230.00000,Found,01/01/2001 12:00:00 AM,18.68667,54.53333,"(18.68667, 54.53333)",Oman
Dhofar 723,7479,Valid,H5,166.00000,Found,01/01/2001 12:00:00 AM,18.68333,54.21833,"(18.68333, 54.21833)",Oman
Dhofar 724,7480,Valid,LL5,48.00000,Found,01/01/2001 12:00:00 AM,19.14667,54.58667,"(19.14667, 54.58667)",Oman
Dhofar 725,7481,Valid,H4,14.00000,Found,01/01/2001 12:00:00 AM,19.15000,54.57667,"(19.15, 54.57667)",Oman
Dhofar 726,7482,Valid,L6,262.00000,Found,01/01/2001 12:00:00 AM,19.34167,54.73333,"(19.34167, 54.73333)",Oman
Dhofar 727,7483,Valid,H5,329.00000,Found,01/01/2001 12:00:00 AM,19.34333,54.73333,"(19.34333, 54.73333)",Oman
Dhofar 730,7484,Valid,Lunar (anorth),108.00000,Found,01/01/2002 12:00:00 AM,19.32500,54.79167,"(19.325, 54.79167)",Oman
Dhofar 731,7485,Valid,Lunar (anorth),36.00000,Found,01/01/2002 12:00:00 AM,19.33333,54.79500,"(19.33333, 54.795)",Oman
Dhofar 732,7486,Valid,Achondrite-ung,17.00000,Found,01/01/2002 12:00:00 AM,19.40500,54.57833,"(19.405, 54.57833)",Oman
Dhofar 733,7487,Valid,Lunar (anorth),98.00000,Found,01/01/2002 12:00:00 AM,18.58833,54.23000,"(18.58833, 54.23)",Oman
Dhofar 735,7488,Valid,CM2,381.00000,Found,01/01/2002 12:00:00 AM,19.06833,54.78000,"(19.06833, 54.78)",Oman
Dhofar 743,7489,Valid,L6,141.00000,Found,01/01/2002 12:00:00 AM,19.19333,54.70167,"(19.19333, 54.70167)",Oman
Dhofar 744,7490,Valid,H6,132.00000,Found,01/01/2002 12:00:00 AM,19.26000,54.80500,"(19.26, 54.805)",Oman
Dhofar 745,7491,Valid,H4,3600.00000,Found,01/01/2000 12:00:00 AM,18.88637,54.65452,"(18.88637, 54.65452)",Oman
Dhofar 746,7492,Valid,H6,969.00000,Found,01/01/2000 12:00:00 AM,18.27562,54.32182,"(18.27562, 54.32182)",Oman
Dhofar 747,7493,Valid,L3,1555.00000,Found,01/01/2000 12:00:00 AM,18.79565,54.73953,"(18.79565, 54.73953)",Oman
Dhofar 748,7494,Valid,H6,1030.00000,Found,01/01/2000 12:00:00 AM,18.77152,54.71638,"(18.77152, 54.71638)",Oman
Dhofar 749,7495,Valid,LL6,1730.00000,Found,01/01/2000 12:00:00 AM,18.87730,54.78035,"(18.8773, 54.78035)",Oman
Dhofar 750,7496,Valid,L6,742.00000,Found,01/01/2000 12:00:00 AM,18.83783,54.67117,"(18.83783, 54.67117)",Oman
Dhofar 751,7497,Valid,H6,1155.00000,Found,01/01/2000 12:00:00 AM,18.89213,54.71285,"(18.89213, 54.71285)",Oman
Dhofar 752,7498,Valid,L6,444.00000,Found,01/01/2000 12:00:00 AM,18.72743,54.76705,"(18.72743, 54.76705)",Oman
Dhofar 753,7499,Valid,H3/4,550.00000,Found,01/01/2000 12:00:00 AM,18.26585,54.32107,"(18.26585, 54.32107)",Oman
Dhofar 754,7500,Valid,H4,538.00000,Found,01/01/2000 12:00:00 AM,18.85367,54.64705,"(18.85367, 54.64705)",Oman
Dhofar 755,7501,Valid,L6,547.00000,Found,01/01/2000 12:00:00 AM,18.31667,54.23578,"(18.31667, 54.23578)",Oman
Dhofar 756,7502,Valid,H5,362.00000,Found,01/01/2000 12:00:00 AM,18.42112,54.58853,"(18.42112, 54.58853)",Oman
Dhofar 757,7503,Valid,H5,471.00000,Found,01/01/2000 12:00:00 AM,18.85383,54.64700,"(18.85383, 54.647)",Oman
Dhofar 758,7504,Valid,L6,253.00000,Found,01/01/2000 12:00:00 AM,18.96450,54.75722,"(18.9645, 54.75722)",Oman
Dhofar 759,7505,Valid,H4/5,441.00000,Found,01/01/2000 12:00:00 AM,18.73127,54.82003,"(18.73127, 54.82003)",Oman
Dhofar 760,7506,Valid,L5,163.00000,Found,01/01/2000 12:00:00 AM,18.94455,54.67403,"(18.94455, 54.67403)",Oman
Dhofar 761,7507,Valid,H6,107.00000,Found,01/01/2000 12:00:00 AM,19.06058,54.52113,"(19.06058, 54.52113)",Oman
Dhofar 762,7508,Valid,H6,235.00000,Found,01/01/2000 12:00:00 AM,18.75133,54.71908,"(18.75133, 54.71908)",Oman
Dhofar 763,7509,Valid,L5,190.00000,Found,01/01/2000 12:00:00 AM,18.86492,54.64972,"(18.86492, 54.64972)",Oman
Dhofar 764,7510,Valid,H5,195.00000,Found,01/01/2000 12:00:00 AM,18.83062,54.76645,"(18.83062, 54.76645)",Oman
Dhofar 765,7511,Valid,L5,135.00000,Found,01/01/2000 12:00:00 AM,18.94362,54.67067,"(18.94362, 54.67067)",Oman
Dhofar 766,7512,Valid,H6,152.00000,Found,01/01/2000 12:00:00 AM,18.27760,54.32358,"(18.2776, 54.32358)",Oman
Dhofar 767,7513,Valid,H6,317.00000,Found,01/01/2000 12:00:00 AM,18.83230,54.76583,"(18.8323, 54.76583)",Oman
Dhofar 768,7514,Valid,H5/6,195.00000,Found,01/01/2000 12:00:00 AM,18.81928,54.61427,"(18.81928, 54.61427)",Oman
Dhofar 769,7515,Valid,L6,250.00000,Found,01/01/2000 12:00:00 AM,18.96265,54.75108,"(18.96265, 54.75108)",Oman
Dhofar 770,7516,Valid,H5/6,376.00000,Found,01/01/2000 12:00:00 AM,18.24500,54.40912,"(18.245, 54.40912)",Oman
Dhofar 771,7517,Valid,H5,114.00000,Found,01/01/2000 12:00:00 AM,18.85012,54.62327,"(18.85012, 54.62327)",Oman
Dhofar 772,7518,Valid,L6,9187.00000,Found,01/01/2000 12:00:00 AM,19.08550,54.76243,"(19.0855, 54.76243)",Oman
Dhofar 773,7519,Valid,H5,295.00000,Found,01/01/2000 12:00:00 AM,18.84730,54.53538,"(18.8473, 54.53538)",Oman
Dhofar 774,7520,Valid,L6,115.00000,Found,01/01/2000 12:00:00 AM,18.69225,54.59118,"(18.69225, 54.59118)",Oman
Dhofar 775,7521,Valid,H5,212.00000,Found,01/01/2000 12:00:00 AM,18.90333,54.70452,"(18.90333, 54.70452)",Oman
Dhofar 776,7522,Valid,L5,121.00000,Found,01/01/2000 12:00:00 AM,18.86208,54.67937,"(18.86208, 54.67937)",Oman
Dhofar 777,7523,Valid,LL6,102.00000,Found,01/01/2000 12:00:00 AM,18.84122,54.75640,"(18.84122, 54.7564)",Oman
Dhofar 778,7524,Valid,Diogenite,156.00000,Found,01/01/2000 12:00:00 AM,18.72542,54.73048,"(18.72542, 54.73048)",Oman
Dhofar 779,7525,Valid,L5,126.00000,Found,01/01/2000 12:00:00 AM,18.94137,54.69545,"(18.94137, 54.69545)",Oman
Dhofar 780,7526,Valid,H5/6,1856.00000,Found,01/01/2000 12:00:00 AM,19.72137,54.67897,"(19.72137, 54.67897)",Oman
Dhofar 781,7527,Valid,H5,1200.00000,Found,01/01/2000 12:00:00 AM,18.57135,54.71478,"(18.57135, 54.71478)",Oman
Dhofar 782,7528,Valid,L6,708.00000,Found,01/01/2000 12:00:00 AM,18.41212,54.62893,"(18.41212, 54.62893)",Oman
Dhofar 783,7529,Valid,H6,426.00000,Found,01/01/2000 12:00:00 AM,18.62047,54.71545,"(18.62047, 54.71545)",Oman
Dhofar 784,7530,Valid,H5,590.00000,Found,01/01/2000 12:00:00 AM,18.95472,54.80468,"(18.95472, 54.80468)",Oman
Dhofar 785,7531,Valid,H4/5,98.45000,Found,01/01/2001 12:00:00 AM,19.08235,54.45228,"(19.08235, 54.45228)",Oman
Dhofar 786,7532,Valid,H4/5,36.33000,Found,01/01/2001 12:00:00 AM,19.06693,54.51932,"(19.06693, 54.51932)",Oman
Dhofar 787,7533,Valid,H4,382.50000,Found,01/01/2001 12:00:00 AM,19.02922,54.54473,"(19.02922, 54.54473)",Oman
Dhofar 788,7534,Valid,H4,274.38000,Found,01/01/2001 12:00:00 AM,19.02948,54.54437,"(19.02948, 54.54437)",Oman
Dhofar 789,7535,Valid,L6,430.54000,Found,01/01/2001 12:00:00 AM,19.03792,54.53703,"(19.03792, 54.53703)",Oman
Dhofar 790,7536,Valid,H6,20.45000,Found,01/01/2001 12:00:00 AM,19.06632,54.52197,"(19.06632, 54.52197)",Oman
Dhofar 791,7537,Valid,H6,146.52000,Found,01/01/2001 12:00:00 AM,19.06943,54.52135,"(19.06943, 54.52135)",Oman
Dhofar 792,7538,Valid,H5,519.02000,Found,01/01/2001 12:00:00 AM,19.06843,54.53502,"(19.06843, 54.53502)",Oman
Dhofar 793,7539,Valid,H6,151.13000,Found,01/01/2001 12:00:00 AM,19.04183,54.55647,"(19.04183, 54.55647)",Oman
Dhofar 794,7540,Valid,H6,431.81000,Found,01/01/2001 12:00:00 AM,19.05162,54.46338,"(19.05162, 54.46338)",Oman
