name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
El Médano 097,56608,Valid,L5-6,229,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 098,56609,Valid,L6,135,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 099,56610,Valid,H5,10.5,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 100,57139,Valid,C2-ung,1.8,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 101,56634,Valid,L6,19.1,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 102,56635,Valid,H4/5,65,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 103,56636,Valid,LL6,61,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 104,56637,Valid,LL5,27,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 105,56638,Valid,H5/6,16.7,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 106,56639,Valid,H5/6,91,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 107,56640,Valid,H5/6,10.3,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 108,56641,Valid,H4,15.5,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 109,56722,Valid,H3,13.1,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 110,56642,Valid,LL6,28.8,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 111,56657,Valid,H5,139,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 112,56658,Valid,H5,23,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 113,56659,Valid,L6,37,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 114,56660,Valid,H5,24.4,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 115,56661,Valid,H5,84,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 116,56662,Valid,H6,46,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 117,56663,Valid,L6,52,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 118,56664,Valid,H5,161,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 119,56665,Valid,H5,23.3,Found,01/01/2010 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 120,56666,Valid,H5,24.2,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 121,56667,Valid,H5,333,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 122,56668,Valid,L5/6,55,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 123,56669,Valid,H5,22.1,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 124,56670,Valid,H5,39,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 125,56690,Valid,L6,93,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 126,56691,Valid,H5,584,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 127,56692,Valid,H5,130,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 128,56693,Valid,L6,556,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 129,56694,Valid,L6,27.8,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 130,56695,Valid,L6,43.6,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 131,56696,Valid,H4,106,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 132,56697,Valid,H4,670,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 133,56698,Valid,LL6,397,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 134,56699,Valid,H5,20.5,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 135,56700,Valid,L6,71,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 136,56701,Valid,L5,57,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 137,56702,Valid,H5,37,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 138,56703,Valid,L6,17.9,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 139,56704,Valid,H5,11.3,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 140,56705,Valid,H4/5,11.5,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 141,56706,Valid,L6,752,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 142,56717,Valid,L6,20.5,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 143,56707,Valid,H4,59,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 144,56708,Valid,L4,87,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 145,56709,Valid,H5,20.4,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 146,56710,Valid,H4,10.9,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 147,56711,Valid,L6,19.9,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 148,56712,Valid,H5,298,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 149,56713,Valid,H5,99,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 150,56714,Valid,L6,56,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 151,56715,Valid,H4,12.6,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 152,56716,Valid,H4,45,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 153,57170,Valid,H3,6038,Found,01/01/2010 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 154,57187,Valid,L6,1047,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 155,57188,Valid,H6,517,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 156,57189,Valid,L6,161,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 157,57190,Valid,H4,620,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 158,57306,Valid,H4,38,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 159,57307,Valid,L6,12.3,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 160,57308,Valid,H6,88,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 161,57309,Valid,H5,91,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 162,57310,Valid,L4,147,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 163,57311,Valid,L6,20.4,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 164,57312,Valid,H5,282,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 165,57313,Valid,L6,53,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 166,57314,Valid,L5,42,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 167,57315,Valid,H4,163,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 168,57316,Valid,L6,6.7,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 169,57317,Valid,L6,228,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 170,57318,Valid,L4,3893,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 171,57319,Valid,H~5,1821,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 172,57320,Valid,H~5,1097,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 173,57321,Valid,L~6,448,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 174,57322,Valid,L~6,434,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 175,57323,Valid,L~6,147,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 176,57324,Valid,L6,64,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 177,57325,Valid,H~5,1198,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Médano 178,57326,Valid,H~5,5758,Found,01/01/2011 12:00:00 AM,-24.85,-70.53333,"(-24.85, -70.53333)"
El Mirage Dry Lake 003,53845,Valid,H6,6.9,Found,01/01/2010 12:00:00 AM,34.63432,-117.56217,"(34.63432, -117.56217)"
El Mirage Dry Lake 004,54570,Valid,LL6,271,Found,01/01/2011 12:00:00 AM,34.65783,-117.59892,"(34.65783, -117.59892)"
Frontier Mountain 10002,54799,Valid,H6,2.7,Found,01/01/2011 12:00:00 AM,-72.9529,160.47965,"(-72.9529, 160.47965)"
Frontier Mountain 10003,54844,Valid,L3,2.9,Found,01/01/2011 12:00:00 AM,-72.95268,160.48213,"(-72.95268, 160.48213)"
Frontier Mountain 10015,54800,Valid,H4,3.5,Found,01/01/2011 12:00:00 AM,-72.95215,160.50155,"(-72.95215, 160.50155)"
Frontier Mountain 10018,54801,Valid,H6,2.6,Found,01/01/2011 12:00:00 AM,-72.95205,160.4872,"(-72.95205, 160.4872)"
Frontier Mountain 10019,54802,Valid,H4,4.3,Found,01/01/2011 12:00:00 AM,-72.9523,160.5038,"(-72.9523, 160.5038)"
Frontier Mountain 10024,54803,Valid,H5,3.9,Found,01/01/2011 12:00:00 AM,-72.95202,160.50618,"(-72.95202, 160.50618)"
Frontier Mountain 10027,54804,Valid,H5,4,Found,01/01/2011 12:00:00 AM,-72.95202,160.50618,"(-72.95202, 160.50618)"
Frontier Mountain 10028,54845,Valid,H4,0.9,Found,01/01/2011 12:00:00 AM,-72.95243,160.49085,"(-72.95243, 160.49085)"
Frontier Mountain 10035,54805,Valid,H6,2.5,Found,01/01/2011 12:00:00 AM,-72.9519,160.51957,"(-72.9519, 160.51957)"
Frontier Mountain 10041,54806,Valid,H6,0.4,Found,01/01/2011 12:00:00 AM,-72.95235,160.48365,"(-72.95235, 160.48365)"
Frontier Mountain 10044,54846,Valid,H4,15.2,Found,01/01/2011 12:00:00 AM,-72.96418,160.51073,"(-72.96418, 160.51073)"
Frontier Mountain 10057,54847,Valid,H3,3,Found,01/01/2011 12:00:00 AM,-72.95183,160.50678,"(-72.95183, 160.50678)"
Frontier Mountain 10062,54807,Valid,L6,0.6,Found,01/01/2011 12:00:00 AM,-72.9505,160.4636,"(-72.9505, 160.4636)"
Frontier Mountain 10063,54877,Valid,Ureilite,13.1,Found,01/01/2011 12:00:00 AM,-72.95077,160.4584,"(-72.95077, 160.4584)"
Frontier Mountain 10066,54808,Valid,L6,1.9,Found,01/01/2011 12:00:00 AM,-72.95163,160.45017,"(-72.95163, 160.45017)"
Frontier Mountain 10069,54878,Valid,Ureilite,11.4,Found,01/01/2011 12:00:00 AM,-72.9533,160.44603,"(-72.9533, 160.44603)"
Frontier Mountain 10074,54809,Valid,H6,3.9,Found,01/01/2011 12:00:00 AM,-72.95212,160.46458,"(-72.95212, 160.46458)"
Frontier Mountain 10075,54810,Valid,H6,2.1,Found,01/01/2011 12:00:00 AM,-72.95212,160.46458,"(-72.95212, 160.46458)"
Frontier Mountain 10076,54811,Valid,H4,2.5,Found,01/01/2011 12:00:00 AM,-72.96663,160.52762,"(-72.96663, 160.52762)"
Frontier Mountain 10077,54812,Valid,H6,3.5,Found,01/01/2011 12:00:00 AM,-72.96663,160.52762,"(-72.96663, 160.52762)"
Frontier Mountain 10080,54813,Valid,L6,0.3,Found,01/01/2011 12:00:00 AM,-72.9524,160.5033,"(-72.9524, 160.5033)"
Frontier Mountain 10083,54879,Valid,LL3,5.9,Found,01/01/2011 12:00:00 AM,-72.95128,160.51542,"(-72.95128, 160.51542)"
Frontier Mountain 10084,54814,Valid,H5,1,Found,01/01/2011 12:00:00 AM,-72.95058,160.51718,"(-72.95058, 160.51718)"
Frontier Mountain 10086,54815,Valid,H6,4.7,Found,01/01/2011 12:00:00 AM,-72.95195,160.50757,"(-72.95195, 160.50757)"
Frontier Mountain 10087,54816,Valid,H6,2.4,Found,01/01/2011 12:00:00 AM,-72.95195,160.50757,"(-72.95195, 160.50757)"
Frontier Mountain 10091,54848,Valid,L5,4.8,Found,01/01/2011 12:00:00 AM,-72.9524,160.46983,"(-72.9524, 160.46983)"
Frontier Mountain 10092,54849,Valid,L4,2.1,Found,01/01/2011 12:00:00 AM,-72.96313,160.49992,"(-72.96313, 160.49992)"
Frontier Mountain 10097,54880,Valid,LL3,7.7,Found,01/01/2011 12:00:00 AM,-72.95285,160.48508,"(-72.95285, 160.48508)"
Frontier Mountain 10098,54881,Valid,LL3,2.1,Found,01/01/2011 12:00:00 AM,-72.95283,160.48513,"(-72.95283, 160.48513)"
Frontier Mountain 10101,54817,Valid,H5,1.2,Found,01/01/2011 12:00:00 AM,-72.95145,160.51087,"(-72.95145, 160.51087)"
Frontier Mountain 10102,54882,Valid,LL3,1.3,Found,01/01/2011 12:00:00 AM,-72.95137,160.46503,"(-72.95137, 160.46503)"
Frontier Mountain 10103,54818,Valid,H6,1.5,Found,01/01/2011 12:00:00 AM,-72.95158,160.46172,"(-72.95158, 160.46172)"
Frontier Mountain 10104,54819,Valid,H4,0.6,Found,01/01/2011 12:00:00 AM,-72.95193,160.4563,"(-72.95193, 160.4563)"
Frontier Mountain 10105,54820,Valid,L6,4.4,Found,01/01/2011 12:00:00 AM,-72.9543,160.42857,"(-72.9543, 160.42857)"
Frontier Mountain 10107,54821,Valid,H5,1.8,Found,01/01/2011 12:00:00 AM,-72.95305,160.45358,"(-72.95305, 160.45358)"
Frontier Mountain 10109,54822,Valid,H5,2.4,Found,01/01/2011 12:00:00 AM,-72.95293,160.45298,"(-72.95293, 160.45298)"
Great Sand Sea 040,53618,Valid,LL5,15,Found,01/01/2010 12:00:00 AM,26.32733,27.33667,"(26.32733, 27.33667)"
Great Sand Sea 041,56302,Valid,H5,6.5,Found,01/01/2010 12:00:00 AM,25.34583,25.498,"(25.34583, 25.498)"
Griffith Wash,55289,Valid,L6,93,Found,01/01/2011 12:00:00 AM,35.06639,-114.0975,"(35.06639, -114.0975)"
Grove Mountains 090002,57356,Valid,H4,30.8,Found,01/01/2010 12:00:00 AM,-72.91661,75.10519,"(-72.91661, 75.10519)"
Grove Mountains 090004,57357,Valid,L6,698.93,Found,01/01/2010 12:00:00 AM,-72.77922,75.31547,"(-72.77922, 75.31547)"
Grove Mountains 090005,57358,Valid,L5,365.85,Found,01/01/2010 12:00:00 AM,-72.77922,75.31547,"(-72.77922, 75.31547)"
Grove Mountains 090007,57359,Valid,L5,141.85,Found,01/01/2010 12:00:00 AM,-72.77922,75.31547,"(-72.77922, 75.31547)"
Grove Mountains 090008,57360,Valid,L5,266.37,Found,01/01/2010 12:00:00 AM,-72.77922,75.31547,"(-72.77922, 75.31547)"
Grove Mountains 090078,57361,Valid,L5,156.38,Found,01/01/2010 12:00:00 AM,-72.77894,75.31608,"(-72.77894, 75.31608)"
Grove Mountains 090105,57362,Valid,L5,622.9,Found,01/01/2010 12:00:00 AM,-72.77781,75.31547,"(-72.77781, 75.31547)"
Grove Mountains 090128,57363,Valid,L5,235.73,Found,01/01/2010 12:00:00 AM,-72.77717,75.31267,"(-72.77717, 75.31267)"
Grove Mountains 090142,57364,Valid,L5,354.65,Found,01/01/2010 12:00:00 AM,-72.77747,75.31275,"(-72.77747, 75.31275)"
Grove Mountains 090143,57365,Valid,L5,106.16,Found,01/01/2010 12:00:00 AM,-72.77628,75.31356,"(-72.77628, 75.31356)"
Grove Mountains 090154,57366,Valid,L5,234.76,Found,01/01/2010 12:00:00 AM,-72.77769,75.31247,"(-72.77769, 75.31247)"
Grove Mountains 090166,57367,Valid,L5,562,Found,01/01/2010 12:00:00 AM,-72.77772,75.31269,"(-72.77772, 75.31269)"
Grove Mountains 090168,57368,Valid,L5,259.2,Found,01/01/2010 12:00:00 AM,-72.77825,75.31536,"(-72.77825, 75.31536)"
Grove Mountains 090251,57369,Valid,L4,88.08,Found,01/01/2010 12:00:00 AM,-72.77794,75.31386,"(-72.77794, 75.31386)"
Grove Mountains 090253,57370,Valid,L5,92.99,Found,01/01/2010 12:00:00 AM,-72.77847,75.31425,"(-72.77847, 75.31425)"
Grove Mountains 090297,57371,Valid,L4,14.73,Found,01/01/2010 12:00:00 AM,-72.91086,75.10242,"(-72.91086, 75.10242)"
Grove Mountains 090298,57372,Valid,L4,12.3,Found,01/01/2010 12:00:00 AM,-72.91147,75.10686,"(-72.91147, 75.10686)"
Grove Mountains 090306,57373,Valid,L3,67.19,Found,01/01/2010 12:00:00 AM,-72.9345,75.31703,"(-72.9345, 75.31703)"
Grove Mountains 090312,57374,Valid,Ureilite,13.3,Found,01/01/2010 12:00:00 AM,-72.9345,75.31703,"(-72.9345, 75.31703)"
Grove Mountains 090325,57375,Valid,H4,28.25,Found,01/01/2010 12:00:00 AM,-72.82531,75.35544,"(-72.82531, 75.35544)"
Grove Mountains 090328,57376,Valid,H4,85.32,Found,01/01/2010 12:00:00 AM,-72.82531,75.35544,"(-72.82531, 75.35544)"
Grove Mountains 090331,57377,Valid,H5,485.7,Found,01/01/2010 12:00:00 AM,-72.82531,75.35544,"(-72.82531, 75.35544)"
Grove Mountains 090332,57378,Valid,H4,83.13,Found,01/01/2010 12:00:00 AM,-72.82531,75.35544,"(-72.82531, 75.35544)"
Grove Mountains 090334,57379,Valid,H4,11.58,Found,01/01/2010 12:00:00 AM,-72.82531,75.35544,"(-72.82531, 75.35544)"
Grove Mountains 090469,57380,Valid,L5,85.9,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090470,57381,Valid,L5,129.33,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090479,57382,Valid,L4,66.27,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090591,57383,Valid,LL5,227.61,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090647,57384,Valid,L5,312.39,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090719,57385,Valid,L6,165.73,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090746,57386,Valid,H5,28.25,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090748,57387,Valid,LL4,16.19,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090749,57388,Valid,L5,13.87,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090750,57389,Valid,L5,24.65,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090751,57390,Valid,L5,14.87,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090752,57391,Valid,H4,25.15,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090753,57392,Valid,L5,14.65,Found,01/01/2010 12:00:00 AM,-72.89144,74.9485,"(-72.89144, 74.9485)"
Grove Mountains 090755,57393,Valid,L5,453.7,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090756,57394,Valid,L5,192.7,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090757,57395,Valid,L5,171.2,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090758,57396,Valid,L5,65.44,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090825,57397,Valid,L5,21.62,Found,01/01/2010 12:00:00 AM,-72.77836,75.31969,"(-72.77836, 75.31969)"
Grove Mountains 090831,57398,Valid,L5,193.24,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090832,57399,Valid,L4,47.96,Found,01/01/2010 12:00:00 AM,-72.77836,75.31969,"(-72.77836, 75.31969)"
Grove Mountains 090833,57400,Valid,L5,52.18,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090837,57401,Valid,L5,58.02,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090863,57402,Valid,L4,210.41,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090867,57403,Valid,L5,83.52,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090916,57404,Valid,L5,37.04,Found,01/01/2010 12:00:00 AM,-72.77836,75.31969,"(-72.77836, 75.31969)"
Grove Mountains 090975,57405,Valid,L5,57.51,Found,01/01/2010 12:00:00 AM,-72.77886,75.31447,"(-72.77886, 75.31447)"
Grove Mountains 090994,57406,Valid,Mesosiderite,369.1,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Grove Mountains 091001,57407,Valid,L3,278.74,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Grove Mountains 091002,57408,Valid,H4,269.19,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Grove Mountains 091013,57409,Valid,L4,253.75,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Grove Mountains 091014,57410,Valid,H4,40.7,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Grove Mountains 091015,57411,Valid,L5,125.41,Found,01/01/2010 12:00:00 AM,-72.97889,75.25967,"(-72.97889, 75.25967)"
Grove Mountains 091017,57412,Valid,H4,120.47,Found,01/01/2010 12:00:00 AM,-72.98489,75.24867,"(-72.98489, 75.24867)"
Harper Dry Lake 036,52853,Valid,L6,85.5,Found,01/01/2010 12:00:00 AM,35.03333,-117.28333,"(35.03333, -117.28333)"
Hart,56555,Valid,CK3,966,Found,01/01/2010 12:00:00 AM,34.37718,-102.11672,"(34.37718, -102.11672)"
Hayy 001,55517,Valid,H5,4208,Found,01/01/2010 12:00:00 AM,20.84132,57.62995,"(20.84132, 57.62995)"
Jiddat al Harasis 626,52055,Valid,Eucrite-pmict,466,Found,01/01/2010 12:00:00 AM,19.78483,55.95917,"(19.78483, 55.95917)"
Jiddat al Harasis 629,52786,Valid,L4,888,Found,01/01/2010 12:00:00 AM,19.78991,55.96635,"(19.78991, 55.96635)"
Jiddat al Harasis 630,52787,Valid,L5,3036,Found,01/01/2010 12:00:00 AM,19.79759,55.89089,"(19.79759, 55.89089)"
Jiddat al Harasis 631,52788,Valid,L4,28.32,Found,01/01/2010 12:00:00 AM,19.99521,56.50031,"(19.99521, 56.50031)"
Jiddat al Harasis 632,52790,Valid,LL5,421,Found,01/01/2010 12:00:00 AM,19.8846,56.51406,"(19.8846, 56.51406)"
Jiddat al Harasis 633,52791,Valid,L4,51.1,Found,01/01/2010 12:00:00 AM,19.79851,56.35573,"(19.79851, 56.35573)"
Jiddat al Harasis 634,52792,Valid,LL4,206.9,Found,01/01/2010 12:00:00 AM,19.8356,56.40041,"(19.8356, 56.40041)"
Jiddat al Harasis 635,52793,Valid,LL5,397.8,Found,01/01/2010 12:00:00 AM,19.66889,55.7427,"(19.66889, 55.7427)"
Jiddat al Harasis 636,52794,Valid,LL5,76.4,Found,01/01/2010 12:00:00 AM,19.67709,55.74549,"(19.67709, 55.74549)"
Jiddat al Harasis 637,52795,Valid,LL5,165.3,Found,01/01/2010 12:00:00 AM,19.68364,55.74724,"(19.68364, 55.74724)"
Jiddat al Harasis 638,52796,Valid,LL4,88.2,Found,01/01/2010 12:00:00 AM,19.70517,55.75342,"(19.70517, 55.75342)"
Jiddat al Harasis 639,52797,Valid,LL5,802,Found,01/01/2010 12:00:00 AM,19.75844,55.71485,"(19.75844, 55.71485)"
Jiddat al Harasis 640,52798,Valid,LL5,233,Found,01/01/2010 12:00:00 AM,19.73667,55.67472,"(19.73667, 55.67472)"
Jiddat al Harasis 641,53876,Valid,Ureilite,25.3,Found,01/01/2011 12:00:00 AM,19.00756,55.17469,"(19.00756, 55.17469)"
Jiddat al Harasis 642,55652,Valid,LL3-6,219.72,Found,01/01/2010 12:00:00 AM,19.42575,56.59483,"(19.42575, 56.59483)"
Jiddat al Harasis 643,55473,Valid,LL6,132.81,Found,01/01/2010 12:00:00 AM,19.60592,56.69978,"(19.60592, 56.69978)"
Jiddat al Harasis 644,55474,Valid,L6,2272.8,Found,01/01/2010 12:00:00 AM,19.8122,56.67058,"(19.8122, 56.67058)"
Jiddat al Harasis 645,55476,Valid,H5,3030,Found,01/01/2010 12:00:00 AM,19.43827,56.60802,"(19.43827, 56.60802)"
Jiddat al Harasis 646,55477,Valid,H4,3020,Found,01/01/2010 12:00:00 AM,19.51878,56.666,"(19.51878, 56.666)"
Jiddat al Harasis 647,55478,Valid,L6,365.6,Found,01/01/2010 12:00:00 AM,19.81995,56.66037,"(19.81995, 56.66037)"
